pin,slack
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:CI,35776
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[0],35836
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[10],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[11],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[1],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[2],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[3],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[4],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[5],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[6],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[7],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[8],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:P[9],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[0],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[10],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[11],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[1],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[2],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[3],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[4],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[5],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[6],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[7],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[8],
LCD_RGB_0/un1_cnt_delay_cry_15_RNILP7B_CC_1:UB[9],
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:IPB,
LCD_RGB_0/cnt_init[5]:ADn,
LCD_RGB_0/cnt_init[5]:ALn,
LCD_RGB_0/cnt_init[5]:CLK,35556
LCD_RGB_0/cnt_init[5]:D,38350
LCD_RGB_0/cnt_init[5]:EN,38502
LCD_RGB_0/cnt_init[5]:LAT,
LCD_RGB_0/cnt_init[5]:Q,35556
LCD_RGB_0/cnt_init[5]:SD,
LCD_RGB_0/cnt_init[5]:SLn,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_43:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_43:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_43:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_43:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_43:IPB,
LCD_RGB_0/num_delay_1_sqmuxa_1:A,34596
LCD_RGB_0/num_delay_1_sqmuxa_1:B,35708
LCD_RGB_0/num_delay_1_sqmuxa_1:Y,34596
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_11:A,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_11:B,7067
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_11:CC,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_11:P,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_11:UB,7067
LCD_RGB_0/cnt_init[0]:ADn,
LCD_RGB_0/cnt_init[0]:ALn,
LCD_RGB_0/cnt_init[0]:CLK,35598
LCD_RGB_0/cnt_init[0]:D,39507
LCD_RGB_0/cnt_init[0]:EN,38502
LCD_RGB_0/cnt_init[0]:LAT,
LCD_RGB_0/cnt_init[0]:Q,35598
LCD_RGB_0/cnt_init[0]:SD,
LCD_RGB_0/cnt_init[0]:SLn,
reg_apb_wrp_0/reg16x8_0/mem_7__RNIMSVP[7]:A,6088
reg_apb_wrp_0/reg16x8_0/mem_7__RNIMSVP[7]:B,
reg_apb_wrp_0/reg16x8_0/mem_7__RNIMSVP[7]:C,5960
reg_apb_wrp_0/reg16x8_0/mem_7__RNIMSVP[7]:Y,5960
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[6]:A,4846
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[6]:B,4803
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[6]:C,2561
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[6]:D,2504
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_1[6]:Y,2504
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_5:C,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_5:IPC,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_69_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_69_set:ALn,4610
reg_apb_wrp_0/reg16x8_0/un1_data_out8_69_set:CLK,4974
reg_apb_wrp_0/reg16x8_0/un1_data_out8_69_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_69_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_69_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_69_set:Q,4974
reg_apb_wrp_0/reg16x8_0/un1_data_out8_69_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_69_set:SLn,
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_13__2_i_a2[4]:A,3166
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_13__2_i_a2[4]:B,3089
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_13__2_i_a2[4]:C,2852
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_13__2_i_a2[4]:D,2639
reg_apb_wrp_0/reg16x8_0/WRITE_GEN_mem_13__2_i_a2[4]:Y,2639
reg_apb_wrp_0/reg16x8_0/mem_12_[7]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_12_[7]:ALn,4604
reg_apb_wrp_0/reg16x8_0/mem_12_[7]:CLK,4926
reg_apb_wrp_0/reg16x8_0/mem_12_[7]:D,7057
reg_apb_wrp_0/reg16x8_0/mem_12_[7]:EN,3546
reg_apb_wrp_0/reg16x8_0/mem_12_[7]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_12_[7]:Q,4926
reg_apb_wrp_0/reg16x8_0/mem_12_[7]:SD,
reg_apb_wrp_0/reg16x8_0/mem_12_[7]:SLn,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_167:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_65_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_65_set:ALn,4610
reg_apb_wrp_0/reg16x8_0/un1_data_out8_65_set:CLK,6253
reg_apb_wrp_0/reg16x8_0/un1_data_out8_65_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_65_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_65_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_65_set:Q,6253
reg_apb_wrp_0/reg16x8_0/un1_data_out8_65_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_65_set:SLn,
LCD_RGB_0/cnt_scan[1]:ADn,
LCD_RGB_0/cnt_scan[1]:ALn,
LCD_RGB_0/cnt_scan[1]:CLK,36597
LCD_RGB_0/cnt_scan[1]:D,36356
LCD_RGB_0/cnt_scan[1]:EN,39475
LCD_RGB_0/cnt_scan[1]:LAT,
LCD_RGB_0/cnt_scan[1]:Q,36597
LCD_RGB_0/cnt_scan[1]:SD,
LCD_RGB_0/cnt_scan[1]:SLn,
LCD_RGB_0/state_ns_0[5]:A,36770
LCD_RGB_0/state_ns_0[5]:B,38634
LCD_RGB_0/state_ns_0[5]:C,37296
LCD_RGB_0/state_ns_0[5]:D,37298
LCD_RGB_0/state_ns_0[5]:Y,36770
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_203:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_203:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_203:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_203:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_203:IPB,
LCD_RGB_0/y_cnt[2]:ADn,
LCD_RGB_0/y_cnt[2]:ALn,
LCD_RGB_0/y_cnt[2]:CLK,33038
LCD_RGB_0/y_cnt[2]:D,36385
LCD_RGB_0/y_cnt[2]:EN,37157
LCD_RGB_0/y_cnt[2]:LAT,
LCD_RGB_0/y_cnt[2]:Q,33038
LCD_RGB_0/y_cnt[2]:SD,
LCD_RGB_0/y_cnt[2]:SLn,
LCD_RGB_0/data_reg_2_8_0__m65_1_0_wmux:A,36776
LCD_RGB_0/data_reg_2_8_0__m65_1_0_wmux:B,36680
LCD_RGB_0/data_reg_2_8_0__m65_1_0_wmux:C,35483
LCD_RGB_0/data_reg_2_8_0__m65_1_0_wmux:CC,
LCD_RGB_0/data_reg_2_8_0__m65_1_0_wmux:D,35378
LCD_RGB_0/data_reg_2_8_0__m65_1_0_wmux:P,
LCD_RGB_0/data_reg_2_8_0__m65_1_0_wmux:UB,
LCD_RGB_0/data_reg_2_8_0__m65_1_0_wmux:Y,35378
LCD_RGB_0/cnt_init[3]:ADn,
LCD_RGB_0/cnt_init[3]:ALn,
LCD_RGB_0/cnt_init[3]:CLK,35644
LCD_RGB_0/cnt_init[3]:D,39573
LCD_RGB_0/cnt_init[3]:EN,38502
LCD_RGB_0/cnt_init[3]:LAT,
LCD_RGB_0/cnt_init[3]:Q,35644
LCD_RGB_0/cnt_init[3]:SD,
LCD_RGB_0/cnt_init[3]:SLn,
LCD_RGB_0/un1_IDLE_17_0_a2:A,36478
LCD_RGB_0/un1_IDLE_17_0_a2:B,36467
LCD_RGB_0/un1_IDLE_17_0_a2:Y,36467
reg_apb_wrp_0/reg16x8_0/un1_data_out8_195:A,6927
reg_apb_wrp_0/reg16x8_0/un1_data_out8_195:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_195:C,4604
reg_apb_wrp_0/reg16x8_0/un1_data_out8_195:Y,4604
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0[3]:A,4969
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0[3]:B,4926
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0[3]:C,2729
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0[3]:D,2582
reg_apb_wrp_0/reg16x8_0/data_out_2_15_i_0[3]:Y,2582
SYSRESET_0_RNIHNV1/U0:An,
SYSRESET_0_RNIHNV1/U0:ENn,
SYSRESET_0_RNIHNV1/U0:YNn,
LCD_RGB_0/color_word_msb_color_word_msb_0_0/FF_31:EN,
LCD_RGB_0/color_word_msb_color_word_msb_0_0/FF_31:IPENn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_244:A,6927
reg_apb_wrp_0/reg16x8_0/un1_data_out8_244:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_244:C,4604
reg_apb_wrp_0/reg16x8_0/un1_data_out8_244:Y,4604
reg_apb_wrp_0/reg16x8_0/un1_data_out8_135_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_135_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_135_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_135_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_135_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_135_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_135_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_135_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_135_rs:SLn,
reg_apb_wrp_0/reg16x8_0/mem_15_[0]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_15_[0]:ALn,4649
reg_apb_wrp_0/reg16x8_0/mem_15_[0]:CLK,4881
reg_apb_wrp_0/reg16x8_0/mem_15_[0]:D,7228
reg_apb_wrp_0/reg16x8_0/mem_15_[0]:EN,3546
reg_apb_wrp_0/reg16x8_0/mem_15_[0]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_15_[0]:Q,4881
reg_apb_wrp_0/reg16x8_0/mem_15_[0]:SD,
reg_apb_wrp_0/reg16x8_0/mem_15_[0]:SLn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[2]_psh_negedge_reg[32]:ADn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[2]_psh_negedge_reg[32]:ALn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[2]_psh_negedge_reg[32]:CLK,5255
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[2]_psh_negedge_reg[32]:D,7282
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[2]_psh_negedge_reg[32]:EN,3319
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[2]_psh_negedge_reg[32]:LAT,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[2]_psh_negedge_reg[32]:Q,5255
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[2]_psh_negedge_reg[32]:SD,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[2]_psh_negedge_reg[32]:SLn,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int_RNO_0[3]:A,3807
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int_RNO_0[3]:B,7881
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int_RNO_0[3]:C,4699
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[3]_genblk1_PWM_int_RNO_0[3]:Y,3807
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[2]_genblk1_un1_period_cnt_1_0_I_45:A,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[2]_genblk1_un1_period_cnt_1_0_I_45:B,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[2]_genblk1_un1_period_cnt_1_0_I_45:C,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[2]_genblk1_un1_period_cnt_1_0_I_45:CC,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[2]_genblk1_un1_period_cnt_1_0_I_45:D,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[2]_genblk1_un1_period_cnt_1_0_I_45:P,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[2]_genblk1_un1_period_cnt_1_0_I_45:UB,
PWMctr_0/un5_CNT_s_1_455_CC_0:CC[0],
PWMctr_0/un5_CNT_s_1_455_CC_0:CC[1],7531
PWMctr_0/un5_CNT_s_1_455_CC_0:CC[2],6617
PWMctr_0/un5_CNT_s_1_455_CC_0:CC[3],7195
PWMctr_0/un5_CNT_s_1_455_CC_0:CC[4],7127
PWMctr_0/un5_CNT_s_1_455_CC_0:CC[5],6227
PWMctr_0/un5_CNT_s_1_455_CC_0:CC[6],6305
PWMctr_0/un5_CNT_s_1_455_CC_0:CI,
PWMctr_0/un5_CNT_s_1_455_CC_0:P[0],6227
PWMctr_0/un5_CNT_s_1_455_CC_0:P[10],
PWMctr_0/un5_CNT_s_1_455_CC_0:P[11],
PWMctr_0/un5_CNT_s_1_455_CC_0:P[1],6305
PWMctr_0/un5_CNT_s_1_455_CC_0:P[2],
PWMctr_0/un5_CNT_s_1_455_CC_0:P[3],6476
PWMctr_0/un5_CNT_s_1_455_CC_0:P[4],
PWMctr_0/un5_CNT_s_1_455_CC_0:P[5],
PWMctr_0/un5_CNT_s_1_455_CC_0:P[6],
PWMctr_0/un5_CNT_s_1_455_CC_0:P[7],
PWMctr_0/un5_CNT_s_1_455_CC_0:P[8],
PWMctr_0/un5_CNT_s_1_455_CC_0:P[9],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[0],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[10],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[11],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[1],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[2],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[3],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[4],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[5],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[6],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[7],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[8],
PWMctr_0/un5_CNT_s_1_455_CC_0:UB[9],
corepwm_0/genblk3_corepwm_reg_if/sync_update_0_sqmuxa_2:A,5247
corepwm_0/genblk3_corepwm_reg_if/sync_update_0_sqmuxa_2:B,4923
corepwm_0/genblk3_corepwm_reg_if/sync_update_0_sqmuxa_2:C,5289
corepwm_0/genblk3_corepwm_reg_if/sync_update_0_sqmuxa_2:D,5104
corepwm_0/genblk3_corepwm_reg_if/sync_update_0_sqmuxa_2:Y,4923
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_22:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_188_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_188_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_188_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_188_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_188_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_188_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_188_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_188_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_188_rs:SLn,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPB,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_139:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_90:A,6879
reg_apb_wrp_0/reg16x8_0/un1_data_out8_90:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_90:C,4649
reg_apb_wrp_0/reg16x8_0/un1_data_out8_90:Y,4649
LCD_RGB_0/color_word_msb_color_word_msb_0_1/CFG_27:C,33590
LCD_RGB_0/color_word_msb_color_word_msb_0_1/CFG_27:IPC,33590
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/CFG_14:B,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/CFG_14:C,33127
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/CFG_14:IPB,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/CFG_14:IPC,33127
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_12:A,5198
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_12:B,5085
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_12:CC,
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_12:P,5085
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_12:UB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_211_rs_RNI2RC71:A,5052
reg_apb_wrp_0/reg16x8_0/un1_data_out8_211_rs_RNI2RC71:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_211_rs_RNI2RC71:C,4924
reg_apb_wrp_0/reg16x8_0/un1_data_out8_211_rs_RNI2RC71:Y,4924
LCD_RGB_0/cnt_word_9_ns_1[0]:A,38703
LCD_RGB_0/cnt_word_9_ns_1[0]:B,38668
LCD_RGB_0/cnt_word_9_ns_1[0]:C,36492
LCD_RGB_0/cnt_word_9_ns_1[0]:D,37359
LCD_RGB_0/cnt_word_9_ns_1[0]:Y,36492
LCD_RGB_0/cnt_word_9s2:A,37634
LCD_RGB_0/cnt_word_9s2:B,37475
LCD_RGB_0/cnt_word_9s2:C,36430
LCD_RGB_0/cnt_word_9s2:D,35374
LCD_RGB_0/cnt_word_9s2:Y,35374
corepwm_0/genblk3_corepwm_reg_if/period_reg[13]:ADn,
corepwm_0/genblk3_corepwm_reg_if/period_reg[13]:ALn,
corepwm_0/genblk3_corepwm_reg_if/period_reg[13]:CLK,5193
corepwm_0/genblk3_corepwm_reg_if/period_reg[13]:D,8867
corepwm_0/genblk3_corepwm_reg_if/period_reg[13]:EN,6662
corepwm_0/genblk3_corepwm_reg_if/period_reg[13]:LAT,
corepwm_0/genblk3_corepwm_reg_if/period_reg[13]:Q,5193
corepwm_0/genblk3_corepwm_reg_if/period_reg[13]:SD,
corepwm_0/genblk3_corepwm_reg_if/period_reg[13]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_146_rs_RNI8OGH:A,6162
reg_apb_wrp_0/reg16x8_0/un1_data_out8_146_rs_RNI8OGH:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_146_rs_RNI8OGH:C,6034
reg_apb_wrp_0/reg16x8_0/un1_data_out8_146_rs_RNI8OGH:Y,6034
LCD_RGB_0/un1_cnt_delay_cry_1:A,34876
LCD_RGB_0/un1_cnt_delay_cry_1:B,34681
LCD_RGB_0/un1_cnt_delay_cry_1:CC,
LCD_RGB_0/un1_cnt_delay_cry_1:P,34790
LCD_RGB_0/un1_cnt_delay_cry_1:UB,34681
corepwm_0/genblk3_corepwm_reg_if/psh_enable_reg1[1]:ADn,
corepwm_0/genblk3_corepwm_reg_if/psh_enable_reg1[1]:ALn,
corepwm_0/genblk3_corepwm_reg_if/psh_enable_reg1[1]:CLK,4098
corepwm_0/genblk3_corepwm_reg_if/psh_enable_reg1[1]:D,7228
corepwm_0/genblk3_corepwm_reg_if/psh_enable_reg1[1]:EN,2258
corepwm_0/genblk3_corepwm_reg_if/psh_enable_reg1[1]:LAT,
corepwm_0/genblk3_corepwm_reg_if/psh_enable_reg1[1]:Q,4098
corepwm_0/genblk3_corepwm_reg_if/psh_enable_reg1[1]:SD,
corepwm_0/genblk3_corepwm_reg_if/psh_enable_reg1[1]:SLn,
LCD_RGB_0/y_cnt_RNILGN31[0]:A,35202
LCD_RGB_0/y_cnt_RNILGN31[0]:B,34185
LCD_RGB_0/y_cnt_RNILGN31[0]:C,35112
LCD_RGB_0/y_cnt_RNILGN31[0]:D,35034
LCD_RGB_0/y_cnt_RNILGN31[0]:Y,34185
reg_apb_wrp_0/reg16x8_0/un1_data_out8_155:A,6927
reg_apb_wrp_0/reg16x8_0/un1_data_out8_155:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_155:C,4604
reg_apb_wrp_0/reg16x8_0/un1_data_out8_155:Y,4604
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int_RNO[1]:A,4670
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int_RNO[1]:B,7916
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int_RNO[1]:C,4780
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int_RNO[1]:Y,4670
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/FF_7:EN,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/FF_7:IPENn,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPB,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_52:A,6879
reg_apb_wrp_0/reg16x8_0/un1_data_out8_52:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_52:C,4649
reg_apb_wrp_0/reg16x8_0/un1_data_out8_52:Y,4649
CoreAPB3_0/iPSELS_0_a2[5]:A,3283
CoreAPB3_0/iPSELS_0_a2[5]:B,2617
CoreAPB3_0/iPSELS_0_a2[5]:C,3354
CoreAPB3_0/iPSELS_0_a2[5]:D,3236
CoreAPB3_0/iPSELS_0_a2[5]:Y,2617
reg_apb_wrp_0/reg16x8_0/un1_data_out8_187_rs_RNI7LTR:A,5001
reg_apb_wrp_0/reg16x8_0/un1_data_out8_187_rs_RNI7LTR:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_187_rs_RNI7LTR:C,4873
reg_apb_wrp_0/reg16x8_0/un1_data_out8_187_rs_RNI7LTR:Y,4873
reg_apb_wrp_0/reg16x8_0/mem_6_[5]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_6_[5]:ALn,4649
reg_apb_wrp_0/reg16x8_0/mem_6_[5]:CLK,6082
reg_apb_wrp_0/reg16x8_0/mem_6_[5]:D,7248
reg_apb_wrp_0/reg16x8_0/mem_6_[5]:EN,3546
reg_apb_wrp_0/reg16x8_0/mem_6_[5]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_6_[5]:Q,6082
reg_apb_wrp_0/reg16x8_0/mem_6_[5]:SD,
reg_apb_wrp_0/reg16x8_0/mem_6_[5]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_206_rs:LAT,
